"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2015,8,"DL","Delta Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",153.00,20.00,7.35,2.59,6.18,0.00,3.88,0.00,0.00,950.00,298.00,190.00,254.00,0.00,208.00,
2015,8,"DL","Delta Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",229.00,23.00,6.45,3.96,6.77,0.00,5.82,0.00,1.00,1019.00,311.00,243.00,202.00,0.00,263.00,
2015,8,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",220.00,31.00,16.17,3.04,5.52,0.00,6.27,0.00,0.00,2034.00,766.00,736.00,195.00,0.00,337.00,
2015,8,"DL","Delta Air Lines Inc.","BIL","Billings, MT: Billings Logan International",122.00,6.00,3.61,0.00,1.27,0.00,1.13,0.00,0.00,273.00,180.00,0.00,44.00,0.00,49.00,
2015,8,"DL","Delta Air Lines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",135.00,23.00,9.60,3.68,4.92,0.00,4.80,0.00,0.00,1295.00,693.00,159.00,197.00,0.00,246.00,
2015,8,"DL","Delta Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",107.00,15.00,6.42,1.03,1.44,0.00,6.11,1.00,1.00,1050.00,348.00,97.00,45.00,0.00,560.00,
2015,8,"DL","Delta Air Lines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",162.00,28.00,9.17,4.26,4.78,0.00,9.79,0.00,0.00,1320.00,356.00,175.00,237.00,0.00,552.00,
2015,8,"DL","Delta Air Lines Inc.","LEX","Lexington, KY: Blue Grass",70.00,8.00,3.05,1.98,0.66,0.00,2.32,0.00,0.00,690.00,90.00,152.00,22.00,0.00,426.00,
2015,8,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: Port Columbus International",320.00,55.00,17.81,6.41,11.16,0.00,19.62,0.00,1.00,2658.00,882.00,425.00,281.00,0.00,1070.00,
2015,8,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",952.00,153.00,56.87,12.48,46.00,0.00,37.66,2.00,1.00,9119.00,3699.00,684.00,2288.00,0.00,2448.00,
2015,8,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Honolulu International",260.00,51.00,19.18,0.97,19.29,0.00,11.55,0.00,0.00,2862.00,1391.00,215.00,496.00,0.00,760.00,
2015,8,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",163.00,22.00,10.46,2.27,5.26,0.00,4.01,0.00,0.00,768.00,301.00,106.00,161.00,0.00,200.00,
2015,8,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",501.00,83.00,25.28,3.99,37.28,0.00,16.45,2.00,1.00,7138.00,1658.00,524.00,3495.00,0.00,1461.00,
2015,8,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",273.00,36.00,14.30,5.07,9.67,0.00,6.96,2.00,0.00,1868.00,694.00,245.00,495.00,0.00,434.00,
2015,8,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",254.00,31.00,9.74,4.65,9.08,0.00,7.53,0.00,1.00,2083.00,655.00,394.00,428.00,0.00,606.00,
2015,8,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",589.00,77.00,23.89,8.62,14.58,0.00,29.92,1.00,2.00,3886.00,1452.00,445.00,628.00,0.00,1361.00,
2015,8,"DL","Delta Air Lines Inc.","MSO","Missoula, MT: Missoula International",83.00,9.00,3.82,1.00,2.09,0.00,2.08,0.00,1.00,1015.00,256.00,632.00,47.00,0.00,80.00,
2015,8,"DL","Delta Air Lines Inc.","EYW","Key West, FL: Key West International",82.00,11.00,4.48,0.00,5.51,0.00,1.01,0.00,0.00,367.00,147.00,0.00,189.00,0.00,31.00,
2015,8,"DL","Delta Air Lines Inc.","DLH","Duluth, MN: Duluth International",28.00,4.00,2.12,0.00,0.21,0.00,1.67,0.00,0.00,411.00,223.00,0.00,11.00,0.00,177.00,
2015,8,"DL","Delta Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",379.00,52.00,15.44,4.52,17.93,0.00,14.12,1.00,1.00,2683.00,791.00,557.00,614.00,0.00,721.00,
2015,8,"DL","Delta Air Lines Inc.","CHA","Chattanooga, TN: Lovell Field",57.00,7.00,4.09,1.86,0.11,0.00,0.94,0.00,0.00,517.00,199.00,186.00,4.00,0.00,128.00,
2015,8,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",675.00,99.00,33.66,3.40,17.89,0.00,44.05,0.00,0.00,4344.00,1560.00,292.00,664.00,0.00,1828.00,
2015,8,"DL","Delta Air Lines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",122.00,15.00,3.48,1.59,4.45,0.00,5.47,0.00,0.00,743.00,156.00,101.00,270.00,0.00,216.00,
2015,8,"DL","Delta Air Lines Inc.","RIC","Richmond, VA: Richmond International",263.00,44.00,17.53,4.14,10.30,0.00,12.03,2.00,0.00,2331.00,666.00,411.00,398.00,0.00,856.00,
2015,8,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",642.00,78.00,26.83,4.94,26.77,0.00,19.46,1.00,2.00,5732.00,1756.00,288.00,2358.00,0.00,1330.00,
2015,8,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",115.00,19.00,5.95,3.64,2.56,0.00,6.85,0.00,0.00,658.00,191.00,134.00,76.00,0.00,257.00,
2015,8,"DL","Delta Air Lines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",180.00,28.00,6.93,2.98,5.23,0.00,12.86,0.00,0.00,2183.00,374.00,802.00,210.00,0.00,797.00,
2015,8,"DL","Delta Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",93.00,8.00,3.06,0.00,3.17,0.00,1.77,0.00,0.00,316.00,102.00,0.00,70.00,0.00,144.00,
2015,8,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",143.00,24.00,9.44,2.43,4.06,0.00,8.07,0.00,0.00,1271.00,404.00,194.00,110.00,0.00,563.00,
2015,8,"DL","Delta Air Lines Inc.","ILM","Wilmington, NC: Wilmington International",31.00,6.00,3.10,0.67,1.25,0.00,0.98,0.00,0.00,319.00,108.00,67.00,90.00,0.00,54.00,
2015,8,"DL","Delta Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",161.00,21.00,7.60,0.70,6.79,0.00,5.90,0.00,1.00,1173.00,380.00,51.00,226.00,0.00,516.00,
2015,8,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",303.00,49.00,19.71,4.25,15.28,0.00,9.75,0.00,0.00,1859.00,624.00,258.00,451.00,0.00,526.00,
2015,8,"DL","Delta Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",102.00,9.00,4.06,0.25,2.16,0.00,2.53,0.00,0.00,655.00,213.00,20.00,194.00,0.00,228.00,
2015,8,"DL","Delta Air Lines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",43.00,7.00,3.04,0.00,2.99,0.00,0.96,0.00,0.00,417.00,104.00,0.00,178.00,0.00,135.00,
2015,8,"DL","Delta Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",320.00,49.00,15.34,4.27,11.29,0.00,18.10,0.00,0.00,2582.00,708.00,226.00,428.00,0.00,1220.00,
2015,8,"DL","Delta Air Lines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",50.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,107.00,107.00,0.00,0.00,0.00,0.00,
2015,8,"DL","Delta Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",239.00,37.00,15.94,2.17,6.53,0.00,12.36,0.00,0.00,2493.00,1331.00,121.00,312.00,0.00,729.00,
2015,8,"DL","Delta Air Lines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",31.00,6.00,3.24,0.00,1.76,0.00,1.00,0.00,0.00,318.00,237.00,0.00,36.00,0.00,45.00,
2015,8,"DL","Delta Air Lines Inc.","BNA","Nashville, TN: Nashville International",492.00,46.00,19.22,5.00,6.67,0.00,15.11,0.00,0.00,2310.00,908.00,281.00,226.00,0.00,895.00,
2015,8,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",669.00,114.00,36.89,3.87,52.80,0.00,20.44,0.00,0.00,8149.00,2561.00,189.00,3971.00,0.00,1428.00,
2015,8,"DL","Delta Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",93.00,9.00,4.67,0.96,2.71,0.00,0.65,0.00,0.00,359.00,240.00,49.00,56.00,0.00,14.00,
2015,8,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",355.00,41.00,18.13,7.96,5.20,0.00,9.71,0.00,0.00,3283.00,1377.00,1235.00,222.00,0.00,449.00,
2015,8,"DL","Delta Air Lines Inc.","BTV","Burlington, VT: Burlington International",31.00,6.00,0.39,1.47,0.06,0.00,4.09,0.00,1.00,419.00,19.00,96.00,4.00,0.00,300.00,
2015,8,"DL","Delta Air Lines Inc.","TUS","Tucson, AZ: Tucson International",57.00,13.00,6.70,0.96,1.26,0.00,4.08,0.00,0.00,760.00,478.00,33.00,50.00,0.00,199.00,
2015,8,"DL","Delta Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",388.00,46.00,16.06,6.71,12.28,0.00,10.96,0.00,0.00,2479.00,843.00,449.00,539.00,0.00,648.00,
2015,8,"DL","Delta Air Lines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",32.00,7.00,2.46,0.33,0.07,0.00,4.14,0.00,0.00,835.00,266.00,69.00,4.00,0.00,496.00,
2015,8,"DL","Delta Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",123.00,18.00,8.27,2.00,0.62,0.00,7.11,0.00,0.00,1556.00,868.00,199.00,27.00,0.00,462.00,
2015,8,"DL","Delta Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",143.00,17.00,12.20,0.00,2.84,0.00,1.96,0.00,1.00,1032.00,804.00,0.00,108.00,0.00,120.00,
2015,8,"DL","Delta Air Lines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",177.00,25.00,4.69,6.56,2.99,0.00,10.76,0.00,0.00,1460.00,243.00,397.00,139.00,0.00,681.00,
2015,8,"DL","Delta Air Lines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",199.00,27.00,9.24,2.66,4.14,0.00,10.95,0.00,1.00,1418.00,446.00,162.00,161.00,0.00,649.00,
2015,8,"DL","Delta Air Lines Inc.","TVC","Traverse City, MI: Cherry Capital",128.00,10.00,5.21,0.00,1.12,0.00,3.67,0.00,0.00,406.00,229.00,0.00,38.00,0.00,139.00,
2015,8,"DL","Delta Air Lines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",35.00,9.00,2.84,0.98,2.37,0.00,2.81,0.00,0.00,350.00,159.00,55.00,60.00,0.00,76.00,
2015,8,"DL","Delta Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",84.00,6.00,3.31,0.00,0.43,0.00,2.26,0.00,0.00,476.00,398.00,0.00,12.00,0.00,66.00,
2015,8,"DL","Delta Air Lines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",75.00,14.00,3.99,1.91,4.05,0.00,4.04,0.00,0.00,675.00,202.00,91.00,210.00,0.00,172.00,
2015,8,"DL","Delta Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",90.00,12.00,5.18,1.87,0.38,0.00,4.57,0.00,1.00,781.00,387.00,152.00,12.00,0.00,230.00,
2015,8,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",236.00,28.00,8.23,5.18,3.15,0.00,11.43,0.00,0.00,1348.00,392.00,274.00,77.00,0.00,605.00,
2015,8,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",203.00,33.00,10.57,5.93,6.95,0.00,9.54,0.00,0.00,1617.00,315.00,592.00,153.00,0.00,557.00,
2015,8,"DL","Delta Air Lines Inc.","GEG","Spokane, WA: Spokane International",191.00,19.00,7.88,0.00,4.63,0.00,6.50,0.00,0.00,683.00,265.00,0.00,177.00,0.00,241.00,
2015,8,"DL","Delta Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",71.00,14.00,4.41,1.92,1.70,0.00,5.97,0.00,0.00,698.00,333.00,79.00,46.00,0.00,240.00,
2015,8,"DL","Delta Air Lines Inc.","MOB","Mobile, AL: Mobile Regional",57.00,9.00,3.25,2.31,1.00,0.00,2.44,0.00,0.00,1397.00,165.00,599.00,515.00,0.00,118.00,
2015,8,"DL","Delta Air Lines Inc.","ALB","Albany, NY: Albany International",124.00,25.00,11.57,1.76,7.84,0.00,3.83,0.00,0.00,1266.00,521.00,101.00,453.00,0.00,191.00,
2015,8,"DL","Delta Air Lines Inc.","FCA","Kalispell, MT: Glacier Park International",101.00,12.00,4.68,0.00,2.57,0.00,4.74,1.00,0.00,700.00,340.00,0.00,57.00,0.00,303.00,
2015,8,"DL","Delta Air Lines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",31.00,8.00,1.73,2.92,1.93,0.00,1.42,0.00,0.00,1001.00,55.00,815.00,75.00,0.00,56.00,
2015,8,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2629.00,468.00,119.74,20.81,209.06,1.00,117.38,2.00,5.00,31808.00,9792.00,1204.00,11528.00,21.00,9263.00,
2015,8,"DL","Delta Air Lines Inc.","DAL","Dallas, TX: Dallas Love Field",135.00,21.00,8.38,2.01,6.63,0.00,3.98,0.00,0.00,1212.00,523.00,83.00,309.00,0.00,297.00,
2015,8,"DL","Delta Air Lines Inc.","BGR","Bangor, ME: Bangor International",56.00,3.00,1.93,0.00,0.07,0.00,1.00,0.00,0.00,175.00,153.00,0.00,6.00,0.00,16.00,
2015,8,"DL","Delta Air Lines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",92.00,11.00,4.06,2.59,3.16,0.00,1.19,0.00,0.00,436.00,175.00,124.00,80.00,0.00,57.00,
2015,8,"DL","Delta Air Lines Inc.","ROA","Roanoke, VA: Roanoke Regional/Woodrum Field",54.00,7.00,3.21,1.42,0.00,0.00,2.37,1.00,0.00,321.00,164.00,46.00,0.00,0.00,111.00,
2015,8,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",305.00,45.00,21.33,2.96,7.57,0.00,13.13,0.00,0.00,2307.00,1074.00,162.00,222.00,0.00,849.00,
2015,8,"DL","Delta Air Lines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",71.00,12.00,4.28,0.51,2.40,0.00,4.81,0.00,0.00,558.00,154.00,26.00,53.00,0.00,325.00,
2015,8,"DL","Delta Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",91.00,16.00,6.89,1.84,1.14,0.00,6.12,0.00,0.00,930.00,233.00,109.00,49.00,0.00,539.00,
2015,8,"DL","Delta Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",125.00,18.00,11.08,2.00,2.74,0.00,2.17,0.00,0.00,1204.00,780.00,305.00,61.00,0.00,58.00,
2015,8,"DL","Delta Air Lines Inc.","EVV","Evansville, IN: Evansville Regional",45.00,4.00,0.00,1.36,1.00,0.00,1.64,0.00,0.00,278.00,0.00,72.00,18.00,0.00,188.00,
2015,8,"DL","Delta Air Lines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",31.00,8.00,2.74,1.83,1.16,0.00,2.26,0.00,1.00,358.00,170.00,46.00,28.00,0.00,114.00,
2015,8,"DL","Delta Air Lines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",55.00,9.00,3.36,0.81,2.54,0.00,2.29,0.00,0.00,602.00,178.00,52.00,181.00,0.00,191.00,
2015,8,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",198.00,46.00,24.12,3.55,8.37,0.00,9.96,0.00,0.00,2435.00,1553.00,132.00,274.00,0.00,476.00,
2015,8,"DL","Delta Air Lines Inc.","GRB","Green Bay, WI: Austin Straubel International",109.00,13.00,6.38,0.00,3.00,0.00,3.62,0.00,0.00,572.00,252.00,0.00,109.00,0.00,211.00,
2015,8,"DL","Delta Air Lines Inc.","HOU","Houston, TX: William P Hobby",77.00,7.00,2.13,2.67,0.12,0.00,2.08,0.00,0.00,525.00,214.00,104.00,14.00,0.00,193.00,
2015,8,"DL","Delta Air Lines Inc.","FAI","Fairbanks, AK: Fairbanks International",61.00,15.00,8.32,0.00,6.68,0.00,0.00,0.00,0.00,573.00,408.00,0.00,165.00,0.00,0.00,
2015,8,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",134.00,16.00,5.07,1.48,4.03,0.00,5.42,0.00,0.00,971.00,417.00,71.00,176.00,0.00,307.00,
2015,8,"DL","Delta Air Lines Inc.","CRW","Charleston/Dunbar, WV: Yeager",31.00,5.00,0.13,1.25,0.17,0.00,3.44,0.00,0.00,234.00,5.00,73.00,5.00,0.00,151.00,
2015,8,"DL","Delta Air Lines Inc.","FNT","Flint, MI: Bishop International",88.00,14.00,4.93,1.90,2.34,0.00,4.82,0.00,0.00,665.00,143.00,133.00,91.00,0.00,298.00,
2015,8,"DL","Delta Air Lines Inc.","JNU","Juneau, AK: Juneau International",31.00,5.00,1.76,0.00,0.71,0.00,2.52,0.00,0.00,245.00,121.00,0.00,20.00,0.00,104.00,
2015,8,"DL","Delta Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",31.00,6.00,2.76,0.00,1.16,0.00,2.08,0.00,0.00,192.00,75.00,0.00,28.00,0.00,89.00,
2015,8,"DL","Delta Air Lines Inc.","SGF","Springfield, MO: Springfield-Branson National",31.00,5.00,0.37,1.10,2.53,0.00,1.00,0.00,0.00,275.00,7.00,83.00,123.00,0.00,62.00,
2015,8,"DL","Delta Air Lines Inc.","MLB","Melbourne, FL: Melbourne International",119.00,20.00,6.36,2.40,4.54,0.00,6.70,0.00,0.00,1099.00,310.00,94.00,190.00,0.00,505.00,
2015,8,"DL","Delta Air Lines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31.00,5.00,1.09,0.02,1.14,0.00,2.75,0.00,0.00,248.00,63.00,2.00,24.00,0.00,159.00,
2015,8,"DL","Delta Air Lines Inc.","ATW","Appleton, WI: Outagamie County Regional",47.00,7.00,1.00,1.02,1.85,0.00,3.14,0.00,0.00,479.00,143.00,45.00,76.00,0.00,215.00,
2015,8,"DL","Delta Air Lines Inc.","RAP","Rapid City, SD: Rapid City Regional",35.00,5.00,3.08,0.00,1.00,0.00,0.92,0.00,0.00,250.00,205.00,0.00,23.00,0.00,22.00,
2015,8,"DL","Delta Air Lines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",31.00,11.00,4.46,3.34,2.21,0.00,0.99,0.00,0.00,777.00,210.00,471.00,75.00,0.00,21.00,
2015,8,"DL","Delta Air Lines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,8,"DL","Delta Air Lines Inc.","TYS","Knoxville, TN: McGhee Tyson",85.00,14.00,5.67,1.09,2.10,0.00,5.14,0.00,0.00,617.00,259.00,26.00,63.00,0.00,269.00,
2015,8,"DL","Delta Air Lines Inc.","SHV","Shreveport, LA: Shreveport Regional",25.00,3.00,0.97,0.00,0.86,0.00,1.17,0.00,0.00,206.00,59.00,0.00,65.00,0.00,82.00,
2015,8,"DL","Delta Air Lines Inc.","ONT","Ontario, CA: Ontario International",15.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,179.00,0.00,0.00,0.00,0.00,179.00,
2015,8,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2788.00,498.00,118.26,0.00,118.86,0.00,260.89,27.00,5.00,33744.00,12356.00,0.00,3993.00,0.00,17395.00,
2015,8,"EV","ExpressJet Airlines Inc.","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",91.00,16.00,10.74,0.00,0.52,0.00,4.74,1.00,0.00,1213.00,909.00,0.00,16.00,0.00,288.00,
2015,8,"EV","ExpressJet Airlines Inc.","JLN","Joplin, MO: Joplin Regional",62.00,7.00,3.94,0.00,0.74,0.00,2.32,2.00,0.00,538.00,404.00,0.00,23.00,0.00,111.00,
2015,8,"EV","ExpressJet Airlines Inc.","PNS","Pensacola, FL: Pensacola International",213.00,34.00,15.95,1.00,10.57,0.00,6.47,2.00,0.00,2124.00,1070.00,119.00,449.00,0.00,486.00,
2015,8,"EV","ExpressJet Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",404.00,72.00,22.12,1.90,21.03,0.00,26.94,3.00,1.00,4011.00,1434.00,145.00,707.00,0.00,1725.00,
2015,8,"EV","ExpressJet Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",283.00,36.00,12.32,1.00,12.06,0.00,10.62,6.00,0.00,2051.00,780.00,58.00,552.00,0.00,661.00,
2015,8,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4343.00,661.00,103.86,7.67,323.38,0.00,226.09,108.00,33.00,48319.00,10392.00,690.00,21454.00,0.00,15783.00,
2015,8,"EV","ExpressJet Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",568.00,125.00,40.65,2.03,32.84,0.00,49.49,7.00,0.00,8792.00,3209.00,238.00,1657.00,0.00,3688.00,
2015,8,"EV","ExpressJet Airlines Inc.","TXK","Texarkana, AR: Texarkana Regional-Webb Field",87.00,11.00,7.44,0.00,0.17,0.00,3.38,0.00,0.00,499.00,333.00,0.00,4.00,0.00,162.00,
2015,8,"EV","ExpressJet Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",216.00,53.00,27.04,0.00,10.29,0.00,15.67,1.00,0.00,3053.00,1848.00,0.00,365.00,0.00,840.00,
2015,8,"EV","ExpressJet Airlines Inc.","ACT","Waco, TX: Waco Regional",148.00,26.00,13.04,0.00,3.31,0.00,9.65,2.00,0.00,2080.00,1265.00,0.00,134.00,0.00,681.00,
2015,8,"EV","ExpressJet Airlines Inc.","FSM","Fort Smith, AR: Fort Smith Regional",147.00,28.00,10.05,0.00,2.98,0.00,14.97,1.00,0.00,1566.00,776.00,0.00,133.00,0.00,657.00,
2015,8,"EV","ExpressJet Airlines Inc.","TYR","Tyler, TX: Tyler Pounds Regional",225.00,48.00,17.33,0.87,8.69,0.00,21.11,4.00,0.00,2864.00,1305.00,48.00,276.00,0.00,1235.00,
2015,8,"EV","ExpressJet Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",232.00,28.00,11.49,0.70,8.54,0.00,7.28,4.00,0.00,1643.00,850.00,202.00,289.00,0.00,302.00,
2015,8,"EV","ExpressJet Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",234.00,47.00,16.15,0.16,10.03,0.00,20.66,2.00,1.00,2890.00,838.00,31.00,462.00,0.00,1559.00,
2015,8,"EV","ExpressJet Airlines Inc.","MLU","Monroe, LA: Monroe Regional",286.00,45.00,17.35,0.48,7.23,0.00,19.93,1.00,0.00,2555.00,1107.00,13.00,267.00,0.00,1168.00,
2015,8,"EV","ExpressJet Airlines Inc.","SPI","Springfield, IL: Abraham Lincoln Capital",60.00,12.00,2.43,0.00,1.46,0.00,8.12,0.00,0.00,505.00,95.00,0.00,42.00,0.00,368.00,
2015,8,"EV","ExpressJet Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",158.00,41.00,20.83,0.00,6.59,0.00,13.57,2.00,0.00,2922.00,1911.00,0.00,255.00,0.00,756.00,
2015,8,"EV","ExpressJet Airlines Inc.","LEX","Lexington, KY: Blue Grass",364.00,61.00,27.07,2.15,12.99,0.00,18.79,4.00,1.00,3682.00,1242.00,538.00,477.00,0.00,1425.00,
2015,8,"EV","ExpressJet Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",589.00,118.00,49.42,1.78,23.58,0.00,43.23,5.00,0.00,7722.00,3506.00,118.00,997.00,0.00,3101.00,
2015,8,"EV","ExpressJet Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",492.00,112.00,48.27,0.00,25.32,0.00,38.42,2.00,1.00,6183.00,3055.00,0.00,819.00,0.00,2309.00,
2015,8,"EV","ExpressJet Airlines Inc.","VPS","Valparaiso, FL: Northwest Florida Regional",287.00,58.00,24.27,1.00,12.61,0.00,20.13,2.00,3.00,3420.00,1612.00,18.00,455.00,0.00,1335.00,
2015,8,"EV","ExpressJet Airlines Inc.","LCH","Lake Charles, LA: Lake Charles Regional",115.00,12.00,3.60,0.11,3.77,0.00,4.52,4.00,0.00,882.00,371.00,16.00,236.00,0.00,259.00,
2015,8,"EV","ExpressJet Airlines Inc.","AEX","Alexandria, LA: Alexandria International",235.00,34.00,11.34,0.00,7.21,0.00,15.45,2.00,0.00,2047.00,779.00,0.00,230.00,0.00,1038.00,
2015,8,"EV","ExpressJet Airlines Inc.","BPT","Beaumont/Port Arthur, TX: Jack Brooks Regional",45.00,12.00,6.02,0.00,1.00,0.00,4.98,0.00,0.00,564.00,321.00,0.00,34.00,0.00,209.00,
2015,8,"EV","ExpressJet Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",196.00,33.00,8.21,0.00,10.40,0.00,14.39,6.00,0.00,1996.00,523.00,0.00,476.00,0.00,997.00,
2015,8,"EV","ExpressJet Airlines Inc.","LRD","Laredo, TX: Laredo International",133.00,11.00,1.48,0.23,4.91,0.00,4.39,2.00,0.00,501.00,49.00,43.00,278.00,0.00,131.00,
2015,8,"EV","ExpressJet Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",90.00,13.00,3.25,0.00,4.60,0.00,5.15,1.00,0.00,626.00,261.00,0.00,115.00,0.00,250.00,
2015,8,"EV","ExpressJet Airlines Inc.","GRK","Killeen, TX: Robert Gray AAF",267.00,51.00,23.37,1.00,7.13,0.00,19.50,3.00,1.00,3694.00,1883.00,248.00,228.00,0.00,1335.00,
2015,8,"EV","ExpressJet Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",289.00,47.00,23.32,1.05,10.64,0.00,12.00,5.00,1.00,2924.00,1227.00,265.00,648.00,0.00,784.00,
2015,8,"EV","ExpressJet Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",348.00,56.00,21.07,0.00,17.23,0.00,17.70,3.00,0.00,4038.00,1627.00,0.00,901.00,0.00,1510.00,
2015,8,"EV","ExpressJet Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",210.00,44.00,10.15,1.44,19.28,0.00,13.13,3.00,0.00,2594.00,572.00,268.00,806.00,0.00,948.00,
2015,8,"EV","ExpressJet Airlines Inc.","TUL","Tulsa, OK: Tulsa International",279.00,55.00,10.47,1.57,16.39,0.00,26.57,4.00,1.00,3136.00,549.00,122.00,697.00,0.00,1768.00,
2015,8,"EV","ExpressJet Airlines Inc.","MEI","Meridian, MS: Key Field",83.00,12.00,2.05,0.00,2.04,0.00,7.92,0.00,0.00,560.00,59.00,0.00,54.00,0.00,447.00,
